direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
BUY,2761,2764,1.182155471522834,1.1818217857142859,0.9,-30.031722769328084,18.9,-35.43172276932808,SL,MomentumStrategy,1,newyork
BUY,2798,2802,1.1816753249379839,1.1813260714285714,1.2,-41.91042112950072,25.2,-49.11042112950072,SL,MomentumStrategy,0,newyork
BUY,3641,3649,1.1703552909625916,1.1700042857142858,0.9,-31.590472347520215,18.9,-36.99047234752022,SL,MomentumStrategy,1,london
BUY,3865,3868,1.1726499069697494,1.1722860714285712,0.89,-32.381363164854186,18.689999999999998,-37.72136316485418,SL,MomentumStrategy,1,newyork
BUY,3873,3879,1.1719620125258259,1.1719732142857144,0.89,0.9969566300815913,18.689999999999998,-4.343043369918409,SL,MomentumStrategy,1,newyork
SELL,4161,4171,1.1693972260250094,1.169937142857143,0.89,-48.052598059891594,18.689999999999998,-53.3925980598916,SL,MomentumStrategy,1,newyork
SELL,4174,4191,1.1700971393463897,1.1698992857142858,0.88,17.411119625142746,18.48,12.131119625142745,SL,MomentumStrategy,1,newyork
BUY,4248,4262,1.1689118297272556,1.1692332142857143,0.88,28.281841144361053,18.48,23.00184114436105,SL,MomentumStrategy,1,newyork
SELL,5006,5031,1.166090362707831,1.1645699999999997,0.89,135.3122809969849,18.689999999999998,129.9722809969849,TP,MomentumStrategy,1,london
BUY,5667,5671,1.1604298358188416,1.160142142857143,0.77,-22.15235805079341,16.17,-26.77235805079341,SL,MomentumStrategy,1,newyork
BUY,6528,6544,1.1600473747183173,1.1600792857142856,0.9,2.871989637149852,18.9,-2.5280103628501482,SL,MomentumStrategy,1,london
SELL,6939,6960,1.1637548136984317,1.1635935714285714,0.9,14.511804287422603,18.9,9.111804287422602,SL,MomentumStrategy,1,newyork
SELL,7012,7031,1.1639546435863362,1.1638632142857144,0.9,8.22863705596033,18.9,2.82863705596033,SL,MomentumStrategy,1,newyork
BUY,7052,7059,1.1633114865893348,1.162772857142857,0.9,-48.47665018299807,18.9,-53.87665018299807,SL,MomentumStrategy,1,newyork
BUY,7060,7085,1.1628018114045728,1.163229642857143,0.89,38.07699927873731,18.689999999999998,32.736999278737315,SL,MomentumStrategy,1,newyork
SELL,7101,7112,1.1626463442118011,1.1626210714285714,1.19,3.0074612043371474,24.99,-4.132538795662852,SL,MomentumStrategy,0,newyork
BUY,7132,7144,1.1626039267188604,1.1626653571428573,1.19,7.310220455640337,24.99,0.1702204556403375,SL,MomentumStrategy,0,newyork
BUY,7983,7985,1.1597626020315637,1.1596332142857142,0.89,-11.515509380603195,18.689999999999998,-16.855509380603195,SL,MomentumStrategy,1,london
SELL,7988,7991,1.1597535297667874,1.1601114285714287,0.89,-31.852993613077587,18.689999999999998,-37.19299361307759,SL,MomentumStrategy,1,london
SELL,8170,8175,1.1609840740123818,1.1611357142857144,0.89,-13.495984326600263,18.689999999999998,-18.83598432660026,SL,MomentumStrategy,1,newyork
SELL,9639,9646,1.1562619146549844,1.1565360714285715,0.89,-24.39995284925267,18.689999999999998,-29.73995284925267,SL,MomentumStrategy,1,newyork
SELL,9651,9659,1.156476132392737,1.156220357142857,0.85,21.740896239796914,17.85,16.640896239796916,SL,MomentumStrategy,1,newyork
BUY,11163,11172,1.1552102285918109,1.155290357142857,0.89,7.131441043103814,18.689999999999998,1.7914410431038146,SL,MomentumStrategy,1,newyork
SELL,11413,11430,1.158362708780817,1.1584092857142858,0.89,-4.145347078720274,18.689999999999998,-9.485347078720274,SL,MomentumStrategy,1,newyork
BUY,12202,12207,1.1628663949137825,1.1628035714285714,1.18,-7.413171254914364,24.78,-14.493171254914364,SL,MomentumStrategy,0,london
SELL,12215,12218,1.1628705306018199,1.1634064285714285,1.18,-63.235960413817516,24.78,-70.31596041381752,SL,MomentumStrategy,0,london
SELL,12220,12225,1.1634510104011537,1.1636164285714286,0.88,-14.556798984184383,18.48,-19.836798984184384,SL,MomentumStrategy,1,london
SELL,12681,12690,1.1637133604556817,1.164023214285714,0.88,-27.267137042846556,18.48,-32.54713704284656,SL,MomentumStrategy,1,newyork
BUY,12728,12735,1.1646200500714705,1.1642210714285715,0.87,-34.71114193221836,18.27,-39.93114193221836,SL,MomentumStrategy,1,newyork
BUY,12786,12792,1.1641388986801555,1.1640435714285713,0.87,-8.29347088782817,18.27,-13.51347088782817,SL,MomentumStrategy,1,newyork
SELL,12813,12831,1.1649232157777867,1.1645692857142858,0.87,30.791915524580826,18.27,25.571915524580827,SL,MomentumStrategy,1,newyork
SELL,13624,13627,1.1632567583910514,1.1635989285714285,1.16,-39.69174092375383,24.36,-46.65174092375383,SL,MomentumStrategy,0,london
SELL,13629,13633,1.1634864909516442,1.1637732142857142,1.1500000000000001,-32.97318341804801,24.150000000000006,-39.87318341804801,SL,MomentumStrategy,0,london
SELL,13658,13670,1.1636645246484614,1.1632892857142856,1.1500000000000001,43.15247743021611,24.150000000000006,36.25247743021611,SL,MomentumStrategy,0,london
BUY,13672,13681,1.1633983488911026,1.1631939285714286,1.1500000000000001,-23.508336762515516,24.150000000000006,-30.408336762515518,SL,MomentumStrategy,0,london
SELL,13772,13796,1.1613181672706143,1.1608139285714287,0.86,43.36452812996061,18.060000000000002,38.20452812996061,SL,MomentumStrategy,1,london
SELL,14007,14009,1.1600125982307377,1.160332142857143,0.87,-27.800382497258134,18.27,-33.02038249725813,SL,MomentumStrategy,1,newyork
BUY,14270,14282,1.1569854565502833,1.156990357142857,1.1500000000000001,0.5635681459803533,24.150000000000006,-6.336431854019647,SL,MomentumStrategy,0,newyork
SELL,14287,14292,1.15744644306759,1.1574503571428572,0.86,-0.33661047298183533,18.060000000000002,-5.4966104729818355,SL,MomentumStrategy,1,newyork
BUY,15156,15166,1.1545814563398975,1.1545742857142858,1.1500000000000001,-0.8246219453489357,24.150000000000006,-7.724621945348936,SL,MomentumStrategy,0,london
BUY,15211,15217,1.1550231701246882,1.1547014285714285,1.1500000000000001,-37.00027862486577,24.150000000000006,-43.90027862486577,SL,MomentumStrategy,0,london
BUY,15219,15225,1.1547139727720879,1.1547225,1.1400000000000001,0.9721039819936551,23.94,-5.867896018006346,SL,MomentumStrategy,0,london
SELL,15369,15371,1.1557255238324682,1.1560671428571427,1.1400000000000001,-38.94456881289932,23.94,-45.78456881289932,SL,MomentumStrategy,0,newyork
BUY,15376,15385,1.1560269999879929,1.1558585714285714,1.1400000000000001,-19.200855774045515,23.94,-26.040855774045514,SL,MomentumStrategy,0,newyork
SELL,15393,15395,1.1559971525128112,1.1564989285714287,1.1300000000000001,-56.70069462377226,23.730000000000004,-63.48069462377226,SL,MomentumStrategy,0,newyork
SELL,15420,15431,1.1552707692874504,1.1548367857142856,0.84,36.454620145844885,17.64,31.414620145844886,SL,MomentumStrategy,1,newyork
BUY,15442,15449,1.1539671425960096,1.1538028571428571,0.85,-13.96426351796265,17.85,-19.06426351796265,SL,MomentumStrategy,1,newyork
SELL,15485,15494,1.1547262000044227,1.1532400000000003,0.84,124.84080037148627,17.64,119.80080037148626,TP,MomentumStrategy,1,newyork
BUY,15765,15773,1.1523064524035982,1.1520350000000001,0.86,-23.344906709432234,18.060000000000002,-28.504906709432234,SL,MomentumStrategy,1,newyork
SELL,16540,16559,1.149273394987805,1.1480889285714286,0.85,100.67964539198226,17.85,95.57964539198227,SL,MomentumStrategy,1,london
BUY,16995,17011,1.147150772652403,1.148045357142857,0.86,76.93426617904287,18.060000000000002,71.77426617904287,SL,MomentumStrategy,1,newyork
BUY,17823,17831,1.1448683870437988,1.1448271428571428,1.85,-7.630174531353395,38.85,-18.7301745313534,SL,MeanReversionStrategy,0,asian
BUY,17971,17974,1.1427055491421794,1.1425053571428574,0.87,-17.4167039410118,18.27,-22.6367039410118,SL,MomentumStrategy,1,london
SELL,17978,17986,1.1426578545142831,1.1426239285714286,1.1500000000000001,3.9014834282746773,24.150000000000006,-2.998516571725323,SL,MomentumStrategy,0,london
BUY,17987,17994,1.1428388183813236,1.1429792857142858,1.1500000000000001,16.153743290645565,24.150000000000006,9.253743290645565,SL,MomentumStrategy,0,london
SELL,17999,17999,1.1432492661059601,1.14329,1.1500000000000001,-4.684397814577191,24.150000000000006,-11.58439781457719,EOD,MomentumStrategy,0,london
