direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
BUY,740,742,1.1732569713399228,1.17213,0.74,-83.39587915429458,15.54,-87.83587915429457,SL,MomentumStrategy,1,london
BUY,782,790,1.1727262505377611,1.17476,0.99,201.34119676164985,20.79,195.40119676164986,TP,MomentumStrategy,0,newyork
BUY,999,1001,1.1767687514659184,1.1757085714285713,1.01,-107.07818377205625,21.21,-113.13818377205625,SL,MomentumStrategy,0,london
BUY,1288,1291,1.1710461605369076,1.1708285714285716,0.5,-10.879455416801243,10.5,-13.879455416801243,SL,MomentumStrategy,1,london
BUY,1293,1304,1.1698618235607083,1.1695964285714284,0.7000000000000001,-18.57764924959371,14.700000000000003,-22.777649249593708,SL,MomentumStrategy,0,london
BUY,1884,1888,1.1728688349743712,1.1726100000000002,0.72,-18.636118154716996,15.12,-22.956118154716997,SL,MomentumStrategy,1,london
BUY,4738,4744,1.1683096089783853,1.1675467857142856,0.75,-57.211744807478254,15.75,-61.711744807478254,SL,MomentumStrategy,1,london
BUY,4746,4751,1.1673693469416315,1.167545,0.66,11.593101852322985,13.86,7.6331018523229845,SL,MomentumStrategy,1,london
BUY,5026,5034,1.1722960960909843,1.1719464285714285,0.74,-25.875396447128107,15.54,-30.31539644712811,SL,MomentumStrategy,1,london
BUY,5036,5042,1.172026489860972,1.1726432142857142,0.99,61.05571804947218,20.79,55.115718049472186,SL,MomentumStrategy,0,london
BUY,5619,5634,1.1752959318987404,1.1752235714285715,0.27,-1.9537326945602287,5.670000000000001,-3.5737326945602286,SL,MomentumStrategy,1,london
BUY,5637,5642,1.1755102677644054,1.1742264285714286,0.37,-47.502050140141975,7.77,-49.722050140141974,SL,MomentumStrategy,1,london
BUY,5700,5705,1.1743263267984843,1.1741214285714285,0.71,-14.54777412095587,14.909999999999998,-18.80777412095587,SL,MomentumStrategy,0,newyork
SELL,7061,7066,1.1626350581174656,1.1625850581174655,0.98,4.9000000000103405,20.58,-0.9799999999896594,SL,MomentumStrategy,0,london
SELL,8771,8786,1.166542505778111,1.16449,0.49,100.57278312743367,10.29,97.63278312743367,TP,MomentumStrategy,2,london
SELL,9994,10002,1.1586077529259697,1.1583889285714286,0.5,10.941217727056252,10.5,7.941217727056252,SL,MomentumStrategy,2,newyork
SELL,10233,10245,1.160113977968898,1.15946,0.99,64.74381892091196,20.79,58.803818920911965,EOD,MomentumStrategy,0,london
SELL,10503,10507,1.1608255367158062,1.1613235714285715,0.75,-37.35260345739122,15.75,-41.85260345739122,SL,MomentumStrategy,1,london
SELL,10786,10791,1.162874528477166,1.1631639285714286,0.75,-21.70500706969447,15.75,-26.20500706969447,SL,MomentumStrategy,1,london
