direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
BUY,187,191,1.1666469713399228,1.1664757142857143,0.38,-6.507768059923258,7.98,-8.787768059923259,SL,MomentumStrategy,1,london
BUY,279,284,1.1664262505377612,1.16835,0.5,96.18747311194164,10.5,93.18747311194164,TP,MomentumStrategy,0,newyork
BUY,831,835,1.1642587514659184,1.1641585714285714,0.5,-5.009001867350982,10.5,-8.009001867350982,SL,MomentumStrategy,0,newyork
BUY,1456,1458,1.1647961605369075,1.1641117857142858,0.5,-34.2187411310868,10.5,-37.2187411310868,SL,MomentumStrategy,0,newyork
BUY,1995,1999,1.1733718235607082,1.17526,0.5,94.40882196458666,10.5,91.40882196458666,TP,MomentumStrategy,0,newyork
SELL,2019,2025,1.1744311650256287,1.1752239285714285,0.51,-40.43094083579101,10.71,-43.490940835791015,SL,MomentumStrategy,0,newyork
SELL,2208,2212,1.1765603910216147,1.1765314285714286,0.5,1.448122509306593,10.5,-1.551877490693407,SL,MomentumStrategy,0,london
SELL,2502,2509,1.1696706530583685,1.1696206530583684,0.5,2.500000000005276,10.5,-0.4999999999947242,SL,MomentumStrategy,0,london
SELL,2565,2567,1.1696939039090155,1.1700564285714286,0.5,-18.126233120652202,10.5,-21.126233120652202,SL,MomentumStrategy,0,newyork
SELL,3449,3455,1.175783510139028,1.1757610714285713,0.5,1.1219355228297978,10.5,-1.8780644771702022,SL,MomentumStrategy,0,newyork
SELL,5135,5142,1.1792440681012597,1.179815,0.5,-28.546594937017833,10.5,-31.546594937017833,SL,MomentumStrategy,0,newyork
SELL,5721,5729,1.1741497322355947,1.1741471428571426,0.5,0.12946892260501386,10.5,-2.870531077394986,SL,MomentumStrategy,0,newyork
SELL,5955,5957,1.1672136732015157,1.1671636732015156,0.5,2.500000000005276,10.5,-0.4999999999947242,SL,MomentumStrategy,0,london
SELL,6235,6246,1.1721150581174655,1.1723578571428572,0.38,-9.226362964884771,7.98,-11.506362964884772,SL,MomentumStrategy,1,london
SELL,6909,6911,1.174142505778111,1.17525,0.5,-55.374711094446916,10.5,-58.374711094446916,SL,MomentumStrategy,0,newyork
SELL,6917,6920,1.1745077529259698,1.17261,0.5,94.88764629849156,10.5,91.88764629849156,TP,MomentumStrategy,0,newyork
SELL,6921,6937,1.1725639779688979,1.17157,0.5,49.69889844489428,10.5,46.69889844489428,EOD,MomentumStrategy,0,newyork
BUY,8073,8085,1.1673144632841939,1.16783,0.5,25.77683579030321,10.5,22.77683579030321,EOD,MomentumStrategy,0,newyork
BUY,8270,8277,1.162835471522834,1.1626603571428573,0.51,-8.930833378808511,10.71,-11.990833378808512,SL,MomentumStrategy,0,london
BUY,8672,8677,1.156235324937984,1.1558014285714286,0.51,-22.12871469432187,10.71,-25.18871469432187,SL,MomentumStrategy,0,newyork
BUY,8924,8933,1.1573852909625917,1.15927,0.5,94.23545187041694,10.5,91.23545187041694,TP,MomentumStrategy,0,newyork
BUY,9477,9481,1.1561599069697495,1.1562099069697496,0.51,2.5500000000053813,10.71,-0.5099999999946188,SL,MomentumStrategy,0,newyork
BUY,9782,9792,1.1628120125258259,1.1621039285714285,0.51,-36.11228167426562,10.71,-39.17228167426562,SL,MomentumStrategy,0,newyork
SELL,9911,9913,1.1656172260250093,1.1655672260250092,0.38,1.9000000000040096,7.98,-0.37999999999599066,SL,MeanReversionStrategy,1,asian
BUY,10598,10602,1.1668028606536103,1.1668528606536104,0.51,2.5500000000053813,10.71,-0.5099999999946188,SL,MomentumStrategy,0,newyork
BUY,10654,10659,1.1659718297272557,1.1657096428571427,0.51,-13.37153037575911,10.71,-16.43153037575911,SL,MomentumStrategy,0,newyork
BUY,10943,10945,1.161439637292169,1.161489637292169,0.51,2.5500000000053813,10.71,-0.5099999999946188,SL,MomentumStrategy,0,newyork
BUY,11995,12004,1.1630698358188416,1.1626514285714284,0.38,-15.899475401699892,7.98,-18.179475401699893,SL,MomentumStrategy,1,london
BUY,12313,12316,1.1663473747183175,1.1652332142857142,0.5,-55.70802163016309,10.5,-58.70802163016309,SL,MomentumStrategy,0,london
BUY,12587,12588,1.1637251863015683,1.1637751863015684,0.5,2.500000000005276,10.5,-0.4999999999947242,SL,MomentumStrategy,0,london
BUY,12898,12901,1.1623653564136638,1.162132857142857,0.5,-11.624963540335376,10.5,-14.624963540335376,SL,MomentumStrategy,0,newyork
BUY,14063,14075,1.1489014865893348,1.1488253571428573,0.5,-3.8064723238750986,10.5,-6.806472323875099,SL,MomentumStrategy,0,newyork
BUY,14083,14085,1.1492818114045729,1.149331811404573,0.5,2.500000000005276,10.5,-0.4999999999947242,SL,MomentumStrategy,0,newyork
BUY,14950,14953,1.157813655788199,1.1578636557881992,0.5,2.500000000005276,10.5,-0.4999999999947242,SL,MomentumStrategy,0,newyork
BUY,15741,15747,1.1589839267188604,1.16089,0.5,95.3036640569782,10.5,92.3036640569782,TP,MomentumStrategy,0,london
BUY,16739,16745,1.1582926020315638,1.158132142857143,0.51,-8.183417895464284,10.71,-11.243417895464285,SL,MomentumStrategy,0,newyork
BUY,18396,18407,1.1574364702332125,1.1573214285714286,0.5,-5.752083089194393,10.5,-8.752083089194393,SL,MomentumStrategy,0,newyork
BUY,18408,18409,1.1572159259876182,1.1561100000000002,0.5,-55.296299380902525,10.5,-58.296299380902525,SL,MomentumStrategy,0,newyork
BUY,18637,18642,1.1594680853450154,1.158915357142857,0.5,-27.63641010792295,10.5,-30.63641010792295,SL,MomentumStrategy,0,london
BUY,18666,18678,1.158703867607263,1.15858,0.5,-6.193380363150869,10.5,-9.193380363150869,EOD,MomentumStrategy,0,newyork
BUY,19548,19554,1.1614002285918108,1.1615285714285715,0.5,6.4171418380332135,10.5,3.4171418380332135,SL,MomentumStrategy,0,newyork
SELL,20097,20106,1.1672227087808171,1.1669117857142857,0.5,15.546153326573275,10.5,12.546153326573275,SL,MomentumStrategy,0,newyork
SELL,20127,20139,1.1667036050862174,1.16633,0.5,18.680254310865507,10.5,15.680254310865507,EOD,MomentumStrategy,0,newyork
SELL,20369,20380,1.16529053060182,1.1653382142857143,0.5,-2.3841841947147557,10.5,-5.384184194714756,SL,MomentumStrategy,0,london
SELL,20453,20457,1.1647410104011537,1.16282,0.5,96.05052005768889,10.5,93.05052005768889,TP,MomentumStrategy,0,newyork
SELL,21238,21250,1.1639533604556818,1.16367,0.51,14.451383239770799,10.71,11.391383239770798,EOD,MomentumStrategy,0,london
SELL,21255,21261,1.1628299499285295,1.1637625,0.51,-47.56005364499694,10.71,-50.62005364499694,SL,MomentumStrategy,0,newyork
SELL,22157,22163,1.1746311013198445,1.175142142857143,0.5,-25.552076864920892,10.5,-28.552076864920892,SL,MomentumStrategy,0,newyork
SELL,22198,22214,1.1748432157777866,1.17395,0.5,44.660788889328,10.5,41.660788889328,EOD,MomentumStrategy,0,newyork
SELL,23333,23337,1.1708767583910515,1.1708267583910514,0.5,2.500000000005276,10.5,-0.4999999999947242,SL,MomentumStrategy,0,newyork
SELL,23627,23637,1.1758264909516443,1.1754857142857142,0.5,17.03883329650102,10.5,14.038833296501021,SL,MomentumStrategy,0,newyork
SELL,24485,24497,1.1776345246484612,1.17647,0.5,58.22623242306424,10.5,55.22623242306424,EOD,MomentumStrategy,0,newyork
SELL,24714,24719,1.1765116511088975,1.1765032142857144,0.51,0.4302779823426306,10.71,-2.6297220176573695,SL,MomentumStrategy,0,newyork
SELL,24956,24962,1.1772681672706142,1.1770657142857144,0.51,10.325102229892247,10.71,7.265102229892246,SL,MomentumStrategy,0,london
SELL,25321,25333,1.1744225982307377,1.17343,0.51,50.62250976762362,10.71,47.56250976762362,EOD,MomentumStrategy,0,newyork
SELL,25334,25343,1.1733245434497166,1.1728035714285714,0.51,26.569573078405462,10.71,23.509573078405463,SL,MomentumStrategy,0,newyork
