direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
SELL,5092,5093,1.0434371393463897,1.0433871393463896,0.47000000000000003,2.3500000000049592,9.870000000000001,-0.46999999999504105,SL,MeanReversionStrategy,1,asian
BUY,5210,5211,1.0458118297272556,1.04772,1.02,194.6333678199257,21.42,188.5133678199257,TP,MomentumStrategy,0,london
BUY,5216,5229,1.048359637292169,1.05198,0.42,152.05523372889516,8.82,149.53523372889515,TP,MomentumStrategy,2,london
BUY,6005,6006,1.0373698358188417,1.0374198358188418,0.53,2.6500000000055923,11.13,-0.5299999999944078,SL,MomentumStrategy,2,newyork
BUY,6008,6020,1.0367473747183173,1.03917,0.53,128.3991399291766,11.13,125.2191399291766,TP,MomentumStrategy,2,newyork
BUY,6720,6730,1.0465651863015684,1.0461553571428572,0.32,-13.114533078756097,6.72,-15.034533078756096,SL,MeanReversionStrategy,2,asian
SELL,7129,7137,1.0488446435863361,1.04696,0.53,99.88611007581973,11.13,96.70611007581972,TP,MomentumStrategy,2,london
SELL,7264,7266,1.0491985134106652,1.05047,0.46,-58.48838310940297,9.66,-61.248383109402965,SL,MomentumStrategy,2,newyork
SELL,7555,7557,1.0394981885954273,1.03665,0.53,150.95399555764354,11.13,147.77399555764353,TP,MomentumStrategy,2,newyork
SELL,7608,7614,1.040436344211801,1.040322857142857,1.08,12.256603445938374,22.680000000000003,5.776603445938374,SL,MomentumStrategy,0,london
SELL,8034,8054,1.0842460732811396,1.0840010714285715,0.27,6.615050019340041,5.670000000000001,4.995050019340041,SL,MomentumStrategy,2,newyork
BUY,8457,8464,1.0836426020315637,1.0838121428571428,0.61,10.34199036032346,12.81,6.681990360323461,SL,MeanReversionStrategy,0,asian
BUY,8649,8661,1.0910264702332126,1.09081,0.53,-11.47292236026698,11.13,-14.65292236026698,SL,MeanReversionStrategy,2,asian
SELL,8687,8688,1.091824074012382,1.08993,1.08,204.55999333723886,22.680000000000003,198.07999333723888,TP,MomentumStrategy,0,newyork
SELL,8760,8763,1.0923019146549844,1.09042,0.55,103.50530602414422,11.55,100.20530602414422,TP,MomentumStrategy,2,london
BUY,8852,8856,1.089583867607263,1.0891632142857142,0.45,-18.929399469692633,9.45,-21.629399469692633,SL,MeanReversionStrategy,1,asian
SELL,9145,9152,1.079459771408189,1.0787739285714286,1.11,76.12855488040782,23.310000000000002,69.46855488040782,SL,MomentumStrategy,0,london
SELL,9528,9529,1.082882708780817,1.0839599999999998,1.11,-119.57932532928673,23.310000000000002,-126.23932532928673,SL,MomentumStrategy,0,london
SELL,9854,9872,1.1049636050862175,1.1032957142857143,0.2,33.35781601006449,4.2,32.15781601006449,SL,MomentumStrategy,2,newyork
SELL,10110,10111,1.0922605306018198,1.09415,0.31,-58.57355134358411,6.51,-60.43355134358411,SL,MomentumStrategy,2,london
SELL,10392,10393,1.1260310104011537,1.12813,0.27,-56.67271916885164,5.670000000000001,-58.29271916885164,SL,MomentumStrategy,2,london
SELL,10512,10513,1.135333360455682,1.1368,0.4,-58.665581772725524,8.4,-61.06558177272552,SL,MomentumStrategy,2,newyork
SELL,10515,10518,1.1315199499285293,1.13367,0.26,-55.90130185823617,5.460000000000001,-57.46130185823617,SL,MomentumStrategy,2,newyork
BUY,10561,10564,1.1319488986801556,1.13167,0.2,-5.577973603112518,4.2,-6.777973603112518,SL,MeanReversionStrategy,2,asian
SELL,10997,11005,1.1513932157777866,1.1504,0.29,28.80325755580992,6.09,27.063257555809923,SL,MomentumStrategy,2,newyork
SELL,11281,11282,1.1366767583910515,1.13777,0.54,-59.03504688321438,11.340000000000002,-62.27504688321438,SL,MomentumStrategy,2,newyork
SELL,11293,11294,1.1350164909516443,1.1349664909516441,0.54,2.700000000005698,11.340000000000002,-0.5399999999943024,SL,MomentumStrategy,2,newyork
BUY,11328,11336,1.1359254753515386,1.1341517857142858,0.49,-86.91079222539133,10.29,-89.85079222539133,SL,MeanReversionStrategy,0,asian
BUY,11419,11421,1.1350883488911025,1.1347196428571429,0.26,-9.586356882951286,5.460000000000001,-11.146356882951286,SL,MeanReversionStrategy,2,asian
BUY,11539,11550,1.1379018327293857,1.1392807142857144,0.23,31.71427579556019,4.83,30.334275795560192,SL,MeanReversionStrategy,1,asian
BUY,11623,11638,1.1366274017692624,1.1373492857142857,0.19,13.71579495544406,3.99,12.57579495544406,SL,MeanReversionStrategy,2,asian
BUY,12000,12012,1.1288054565502834,1.1315800000000003,0.74,205.316215279046,15.54,200.876215279046,TP,MeanReversionStrategy,0,asian
SELL,12157,12166,1.13462644306759,1.1351857142857142,0.36,-20.133763852469677,7.56,-22.293763852469677,SL,MomentumStrategy,2,newyork
SELL,12604,12605,1.1191185436601023,1.1190685436601022,0.72,3.600000000007597,15.12,-0.7199999999924032,SL,MomentumStrategy,1,london
SELL,12636,12640,1.120726829875312,1.1177300000000001,0.53,158.8319833915255,11.13,155.6519833915255,TP,MomentumStrategy,2,newyork
SELL,12807,12809,1.1189160272279122,1.12001,0.55,-60.168502464827974,11.55,-63.46850246482797,SL,MomentumStrategy,2,newyork
SELL,12919,12923,1.1248055238324681,1.1259299999999999,0.55,-61.84618921424635,11.55,-65.14618921424635,SL,MomentumStrategy,2,newyork
SELL,12927,12937,1.1237030000120072,1.1236735714285713,0.54,1.5891435055390701,11.340000000000002,-1.65085649446093,SL,MomentumStrategy,2,newyork
SELL,13008,13012,1.1226871525128113,1.1237899999999998,1.09,-120.21037610355579,22.89,-126.7503761035558,SL,MomentumStrategy,0,newyork
SELL,13295,13296,1.1308007692874504,1.1325800000000001,0.32,-56.935382801590606,6.72,-58.85538280159061,SL,MomentumStrategy,2,newyork
SELL,13372,13394,1.1395028574039905,1.13767,0.53,97.14144241149803,11.13,93.96144241149803,EOD,MomentumStrategy,1,london
BUY,13628,13629,1.1271137999955774,1.1271637999955775,0.31,1.550000000003271,6.51,-0.3099999999967289,SL,MeanReversionStrategy,2,asian
BUY,14229,14231,1.1432664524035983,1.1427810714285715,0.77,-37.374335077056344,16.17,-41.99433507705634,SL,MeanReversionStrategy,0,asian
SELL,14349,14359,1.1409833949878048,1.1407764285714286,0.54,11.176186484314066,11.340000000000002,7.9361864843140655,SL,MomentumStrategy,2,newyork
BUY,14406,14425,1.1397707726524031,1.1397378571428571,0.26,-0.8558032481955635,5.460000000000001,-2.4158032481955636,SL,MeanReversionStrategy,2,asian
SELL,14622,14625,1.152551612956201,1.1542199999999998,0.51,-85.08773923373835,10.71,-88.14773923373835,SL,MomentumStrategy,1,london
SELL,15019,15022,1.1498544508578206,1.1498044508578205,0.54,2.700000000005698,11.340000000000002,-0.5399999999943024,SL,MomentumStrategy,2,newyork
SELL,15030,15031,1.1487578545142834,1.1487078545142833,0.54,2.700000000005698,11.340000000000002,-0.5399999999943024,SL,MomentumStrategy,2,newyork
SELL,15198,15201,1.1515311816186764,1.1523478571428574,0.8,-65.33404193447723,16.8,-70.13404193447722,SL,MomentumStrategy,1,london
SELL,15222,15225,1.15173926610596,1.1513614285714286,0.53,20.025389330161847,11.13,16.845389330161847,SL,MomentumStrategy,2,newyork
SELL,15390,15395,1.1590422280667352,1.16068,0.52,-85.16414052976717,10.920000000000002,-88.28414052976717,SL,MomentumStrategy,1,london
SELL,15864,15871,1.1781252184049469,1.1788307142857144,1.06,-74.78256336135658,22.26,-81.14256336135658,SL,MomentumStrategy,0,london
SELL,15872,15873,1.178729272620513,1.1798499999999998,0.52,-58.27782373331747,10.920000000000002,-61.397823733317466,SL,MomentumStrategy,2,london
SELL,15961,15974,1.1779820574073705,1.1779320574073704,0.52,2.600000000005487,10.920000000000002,-0.5199999999945133,SL,MomentumStrategy,2,london
SELL,16175,16180,1.176501755991675,1.1774110714285715,1.04,-94.56880543722868,21.840000000000003,-100.80880543722867,SL,MomentumStrategy,0,newyork
SELL,16367,16372,1.1716226686246154,1.16971,0.52,99.45876847999901,10.920000000000002,96.338768479999,TP,MomentumStrategy,2,newyork
SELL,16538,16552,1.1731769315932918,1.17294,0.52,12.320442851170732,10.920000000000002,9.200442851170731,EOD,MomentumStrategy,2,london
SELL,16556,16562,1.1717218629195738,1.171265,1.04,47.513743635676065,21.840000000000003,41.27374363567606,SL,MomentumStrategy,0,newyork
SELL,16936,16943,1.1612157707004886,1.15932,0.52,98.58007642541455,10.920000000000002,95.46007642541454,TP,MomentumStrategy,2,newyork
SELL,16944,16945,1.1591501088558198,1.1591001088558197,1.06,5.300000000011185,22.26,-1.0599999999888157,SL,MomentumStrategy,0,newyork
SELL,17113,17114,1.1618350299747429,1.1629299999999998,0.79,-86.50263199529795,16.590000000000003,-91.24263199529794,SL,MomentumStrategy,1,london
SELL,17153,17165,1.1632940339620421,1.16225,0.52,54.28976602618985,10.920000000000002,51.169766026189855,EOD,MomentumStrategy,2,newyork
SELL,17496,17498,1.1765251231196752,1.1763835714285713,1.05,14.862927565905126,22.05,8.562927565905126,SL,MomentumStrategy,0,london
SELL,17499,17512,1.176399523685316,1.1744999999999999,1.05,199.44998695819007,22.05,193.14998695819006,TP,MomentumStrategy,0,london
SELL,17880,17882,1.1551304545293912,1.15621,0.54,-58.29545541287163,11.340000000000002,-61.535455412871634,SL,MomentumStrategy,2,london
BUY,17977,17979,1.1453373558187712,1.1445,0.53,-44.3798583948678,11.13,-47.5598583948678,SL,MomentumStrategy,2,london
BUY,18072,18075,1.1434604824565175,1.1435104824565177,1.06,5.300000000011185,22.26,-1.0599999999888157,SL,MomentumStrategy,0,london
BUY,18293,18294,1.155126372302085,1.1551763723020851,0.53,2.6500000000055923,11.13,-0.5299999999944078,SL,MomentumStrategy,2,newyork
BUY,18298,18310,1.1566346039682183,1.15755,0.4,36.61584127127249,8.4,34.21584127127249,EOD,MomentumStrategy,2,newyork
SELL,18448,18455,1.1671438920016601,1.1676075,0.4,-18.54431993359107,8.4,-20.944319933591068,SL,MeanReversionStrategy,1,asian
SELL,18744,18747,1.1610718236146922,1.1617632142857142,1.06,-73.28741112832927,22.26,-79.64741112832927,SL,MomentumStrategy,0,london
BUY,19205,19221,1.1650340809643254,1.1658828571428572,0.48,40.741256569528865,10.079999999999998,37.86125656952886,SL,MeanReversionStrategy,0,asian
SELL,19750,19753,1.163655193930988,1.1647414285714286,1.06,-115.14087188669863,22.26,-121.50087188669863,SL,MomentumStrategy,0,newyork
BUY,19973,19990,1.166601455717255,1.1664796428571427,0.3,-3.654385803371074,6.3,-5.454385803371074,SL,MeanReversionStrategy,2,asian
SELL,20111,20115,1.1710864460811194,1.1715764285714287,1.05,-51.448161482475776,22.05,-57.74816148247578,SL,MomentumStrategy,0,newyork
SELL,20666,20670,1.176361961014888,1.17448,0.52,97.86197277418296,10.920000000000002,94.74197277418295,TP,MomentumStrategy,2,london
SELL,20671,20672,1.1746444259489028,1.1745944259489027,0.52,2.600000000005487,10.920000000000002,-0.5199999999945133,SL,MomentumStrategy,2,london
BUY,21330,21333,1.179621036090968,1.1790035714285716,0.6,-37.04787974378565,12.6,-40.64787974378565,SL,MeanReversionStrategy,0,asian
SELL,21564,21566,1.1771309144815487,1.17824,0.52,-57.67244695946428,10.920000000000002,-60.79244695946428,SL,MomentumStrategy,2,newyork
SELL,21624,21625,1.1792481514834794,1.1803499999999998,1.04,-114.59224571812143,21.840000000000003,-120.83224571812143,SL,MomentumStrategy,0,london
SELL,21628,21632,1.1793016587405023,1.1797471428571429,0.51,-22.719689948669686,10.71,-25.779689948669684,SL,MomentumStrategy,2,london
SELL,22011,22015,1.172832951910071,1.17094,0.77,145.75729707546657,16.17,141.13729707546656,TP,MomentumStrategy,1,london
SELL,22017,22029,1.17181942239132,1.1719128571428572,0.52,-4.858607079929911,10.920000000000002,-7.978607079929911,SL,MomentumStrategy,2,london
SELL,22130,22131,1.1736332617374665,1.17173,1.04,197.93922069652405,21.840000000000003,191.69922069652404,TP,MomentumStrategy,0,newyork
SELL,22322,22325,1.1736623138146833,1.1714799999999999,0.53,115.66263217822438,11.13,112.48263217822438,TP,MomentumStrategy,2,newyork
SELL,22439,22442,1.1731273092036238,1.1730773092036237,0.53,2.6500000000055923,11.13,-0.5299999999944078,SL,MomentumStrategy,2,newyork
BUY,22686,22689,1.163238792647019,1.1620599999999999,0.76,-89.58824117344655,15.96,-94.14824117344655,SL,MomentumStrategy,1,london
BUY,22699,22713,1.1632581694525377,1.162640357142857,0.53,-32.74405241307821,11.13,-35.92405241307821,SL,MomentumStrategy,2,newyork
SELL,22753,22761,1.1638399706943474,1.1646800000000002,0.61,-51.24178764481746,12.81,-54.90178764481746,SL,MeanReversionStrategy,0,asian
BUY,22969,22970,1.1628139325940265,1.1628639325940267,1.05,5.250000000011079,22.05,-1.0499999999889216,SL,MomentumStrategy,0,london
SELL,23325,23329,1.1696893686080327,1.1704035714285714,0.62,-44.280574873398756,13.02,-48.000574873398755,SL,MeanReversionStrategy,1,asian
SELL,23348,23358,1.171481474071508,1.1714371428571428,0.31,1.3742676453212255,6.51,-0.4857323546787744,SL,MeanReversionStrategy,2,asian
BUY,23744,23745,1.1604899222395726,1.1594000000000002,0.52,-56.67595645776391,10.920000000000002,-59.79595645776391,SL,MomentumStrategy,2,london
BUY,23835,23836,1.1604569474747433,1.16235,1.04,196.87746262670026,21.840000000000003,190.63746262670026,TP,MomentumStrategy,0,london
SELL,23908,23920,1.164544551489428,1.1622,0.28,65.64744170398474,5.880000000000001,63.96744170398474,EOD,MeanReversionStrategy,2,asian
SELL,23997,23999,1.1652373580365725,1.1657653571428572,1.03,-54.38390794733028,21.630000000000003,-60.56390794733028,SL,MeanReversionStrategy,0,asian
SELL,24001,24006,1.1656568744599962,1.166165357142857,0.49,-24.91565146017649,10.29,-27.855651460176492,SL,MeanReversionStrategy,2,asian
SELL,24209,24225,1.162878031048494,1.16171,0.37,43.21714879428007,7.77,40.99714879428007,EOD,MeanReversionStrategy,1,asian
SELL,24501,24513,1.1524760686760684,1.15011,0.51,120.66950247949238,10.71,117.60950247949238,EOD,MeanReversionStrategy,1,asian
SELL,24671,24683,1.1503584823163902,1.15052,0.66,-10.66016711824913,13.86,-14.620167118249132,EOD,MeanReversionStrategy,1,asian
BUY,25368,25371,1.1613450285948064,1.1607771428571427,1.07,-60.76377393000976,22.47,-67.18377393000976,SL,MomentumStrategy,0,london
SELL,25453,25466,1.1599287921971497,1.1597539285714287,0.58,10.142090291821226,12.18,6.662090291821227,SL,MeanReversionStrategy,1,asian
BUY,25665,25671,1.1524559738371194,1.1520164285714285,0.53,-23.295899081617666,11.13,-26.475899081617666,SL,MomentumStrategy,2,london
SELL,26112,26134,1.1605185450691866,1.15891,0.84,135.11778581166655,17.64,130.07778581166656,EOD,MeanReversionStrategy,0,asian
BUY,26424,26429,1.1614589360938912,1.1609257142857143,1.07,-57.054733474920965,22.47,-63.47473347492097,SL,MomentumStrategy,0,london
SELL,26492,26495,1.162903416723532,1.16363,0.42,-30.51649761165676,8.82,-33.03649761165676,SL,MeanReversionStrategy,2,asian
SELL,26656,26668,1.1654696242937297,1.16445,1.06,108.08017513534864,22.26,101.72017513534864,EOD,MomentumStrategy,0,newyork
SELL,26904,26907,1.1637821037416753,1.164355357142857,0.54,-30.95568366381452,11.340000000000002,-34.19568366381452,SL,MomentumStrategy,2,london
SELL,26924,26929,1.1634410995200397,1.1638639285714287,1.07,-45.242708498624886,22.47,-51.66270849862489,SL,MomentumStrategy,0,newyork
SELL,27331,27337,1.1744076525277352,1.1745782142857142,1.07,-18.250108103755824,22.47,-24.670108103755823,SL,MomentumStrategy,0,newyork
SELL,27428,27432,1.1745307173273964,1.17573,0.9500000000000001,-113.93185389733218,19.950000000000003,-119.63185389733218,SL,MomentumStrategy,0,newyork
SELL,27891,27897,1.1774407004768341,1.177390700476834,0.53,2.6500000000055923,11.13,-0.5299999999944078,SL,MomentumStrategy,2,newyork
SELL,27964,27965,1.1783615393740765,1.1794399999999998,1.05,-113.23836572194824,22.05,-119.53836572194824,SL,MomentumStrategy,0,london
SELL,28249,28251,1.1765069698917372,1.1773082142857143,1.04,-83.32941697361917,21.840000000000003,-89.56941697361917,SL,MomentumStrategy,0,london
SELL,28252,28255,1.1768567082785346,1.17747,1.03,-63.169047310936534,21.630000000000003,-69.34904731093653,SL,MomentumStrategy,0,london
