direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
BUY,466,476,1.1687969713399229,1.1685132142857142,1.0,-28.37570542086887,21.0,-34.37570542086887,SL,MomentumStrategy,0,london
BUY,701,708,1.1701262505377612,1.1692917857142857,1.0,-83.44648234754892,21.0,-89.44648234754892,SL,MomentumStrategy,0,london
BUY,1563,1565,1.1643987514659184,1.1643987514659184,0.99,0.0,20.79,-5.9399999999999995,SL,MomentumStrategy,0,london
BUY,1612,1625,1.1650661605369075,1.165060357142857,0.99,-0.5745360109925546,20.79,-6.514536010992554,SL,MomentumStrategy,0,london
BUY,2157,2159,1.1710318235607082,1.1710318235607082,0.74,0.0,15.54,-4.4399999999999995,SL,MomentumStrategy,1,london
BUY,4210,4217,1.1641888349743712,1.1639549999999999,0.74,-17.303788103479878,15.54,-21.74378810347988,SL,MomentumStrategy,1,london
BUY,5145,5149,1.1739596089783852,1.1735510714285713,0.98,-40.03667988176795,20.58,-45.916679881767955,SL,MomentumStrategy,0,newyork
BUY,5880,5882,1.1690893469416317,1.1690014285714285,0.98,-8.616000279910274,20.58,-14.496000279910273,SL,MeanReversionStrategy,0,asian
BUY,8402,8405,1.1810960960909844,1.1804885714285713,0.98,-59.53741691648329,20.58,-65.41741691648329,SL,MeanReversionStrategy,0,asian
BUY,9059,9063,1.167626489860972,1.167495,0.97,-12.754516514294822,20.369999999999997,-18.57451651429482,SL,MomentumStrategy,0,london
BUY,10252,10256,1.1750059318987403,1.1746114285714286,0.97,-38.266822749226435,20.369999999999997,-44.086822749226435,SL,MomentumStrategy,0,london
BUY,11209,11214,1.1666002677644054,1.1660942857142857,0.96,-48.57427681148607,20.159999999999997,-54.33427681148607,SL,MomentumStrategy,0,newyork
SELL,11683,11699,1.1622336732015157,1.1619889285714287,0.31,7.5870835326987685,6.51,5.727083532698769,SL,MomentumStrategy,1,london
SELL,12549,12565,1.1560150581174655,1.154825,0.72,85.68418445751824,15.12,81.36418445751823,EOD,MomentumStrategy,1,london
SELL,13084,13100,1.1663325057781109,1.1653085714285714,0.97,99.32163190533272,20.369999999999997,93.50163190533272,SL,MomentumStrategy,0,london
SELL,13587,13593,1.1658277529259697,1.1664382142857144,0.98,-59.8252132549737,20.58,-65.7052132549737,SL,MomentumStrategy,0,asian
SELL,13702,13714,1.166573977968898,1.1654849999999999,0.97,105.6308629831122,20.369999999999997,99.8108629831122,EOD,MomentumStrategy,0,london
SELL,14600,14610,1.159855536715806,1.1606160714285716,0.98,-74.53240185101828,20.58,-80.41240185101827,SL,MomentumStrategy,0,newyork
SELL,15098,15103,1.162874528477166,1.1632139285714287,0.97,-32.92180914348175,20.369999999999997,-38.74180914348175,SL,MomentumStrategy,0,london
SELL,15129,15135,1.163084675062016,1.1632675000000003,0.97,-17.734018984474353,20.369999999999997,-23.554018984474354,SL,MomentumStrategy,0,london
SELL,15690,15701,1.1635047090374082,1.1632367857142858,0.97,25.988562342874832,20.369999999999997,20.168562342874832,SL,MomentumStrategy,0,london
SELL,15717,15724,1.1636500930302505,1.1644757142857143,0.97,-80.08526177999009,20.369999999999997,-85.9052617799901,SL,MomentumStrategy,0,london
SELL,16001,16013,1.162157987474174,1.161325,0.96,79.96679752071856,20.159999999999997,74.20679752071855,EOD,MomentumStrategy,0,london
SELL,16175,16178,1.1570672260250094,1.1574185714285714,0.97,-34.08050414551056,20.369999999999997,-39.90050414551056,SL,MeanReversionStrategy,0,asian
SELL,16588,16598,1.1517571393463897,1.1519032142857144,0.96,-14.023194175173614,20.159999999999997,-19.783194175173612,SL,MomentumStrategy,0,london
SELL,17167,17174,1.1486781702727444,1.149175,0.96,-47.69565381653962,20.159999999999997,-53.455653816539616,SL,MomentumStrategy,0,london
SELL,17704,17713,1.153700362707831,1.1537925000000002,0.96,-8.845180048240309,20.159999999999997,-14.605180048240308,SL,MomentumStrategy,0,london
SELL,18613,18621,1.1578401641811584,1.1578714285714289,0.9500000000000001,-2.9701170756935014,19.950000000000003,-8.6701170756935,SL,MomentumStrategy,0,london
SELL,19189,19191,1.1618626252816826,1.1618626252816826,0.9500000000000001,-0.0,19.950000000000003,-5.7,SL,MomentumStrategy,0,london
SELL,19192,19196,1.1625548136984316,1.1625548136984316,0.9500000000000001,-0.0,19.950000000000003,-5.7,SL,MomentumStrategy,0,newyork
SELL,20045,20053,1.1573646435863363,1.1573646435863363,0.46,-0.0,9.66,-2.7600000000000002,SL,MomentumStrategy,1,london
SELL,21146,21151,1.1524685134106651,1.1530103571428572,0.9500000000000001,-51.47515455824148,19.950000000000003,-57.17515455824148,SL,MomentumStrategy,0,london
SELL,21800,21802,1.1591681885954273,1.159672142857143,0.9500000000000001,-47.875654862999944,19.950000000000003,-53.57565486299995,SL,MomentumStrategy,0,newyork
SELL,22069,22073,1.156396344211801,1.1572200000000001,0.9400000000000001,-77.42364409071502,19.740000000000002,-83.06364409071502,SL,MomentumStrategy,0,london
BUY,23200,23206,1.1673939267188604,1.1665392857142856,0.93,-79.48161342546435,19.53,-85.06161342546434,SL,MomentumStrategy,0,london
BUY,23208,23220,1.1667626020315638,1.167595,0.92,76.58061309612573,19.32,71.06061309612573,EOD,MomentumStrategy,0,london
BUY,23475,23486,1.1653664702332125,1.1651628571428572,0.93,-18.93601740304529,19.53,-24.51601740304529,SL,MomentumStrategy,0,london
BUY,24341,24346,1.1641459259876181,1.1636157142857142,0.5,-26.510585095196326,10.5,-29.510585095196326,SL,MomentumStrategy,1,london
BUY,24358,24367,1.1630280853450157,1.1631096428571426,0.93,7.5848486278022875,19.53,2.0048486278022875,SL,MomentumStrategy,0,london
BUY,24911,24923,1.1734338676072629,1.1732550000000002,0.93,-16.634687475432177,19.53,-22.21468747543218,EOD,MomentumStrategy,0,london
