direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
SELL,15834,15843,1.1599701088558199,1.1600671428571427,0.01,-0.09703400132288209,0.21,-0.1570340013228821,SL,MomentumStrategy,2,newyork
BUY,16641,16654,1.155674970025257,1.1558642857142856,0.01,0.18931568902846863,0.21,0.12931568902846863,SL,MomentumStrategy,2,london
SELL,16712,16715,1.155384033962042,1.1561357142857143,0.01,-0.7516803236722325,0.21,-0.8116803236722325,SL,MomentumStrategy,2,london
SELL,16717,16729,1.1558551231196752,1.1561128571428572,0.01,-0.2577340231819658,0.21,-0.3177340231819658,SL,MomentumStrategy,2,london
BUY,16747,16750,1.155670476314684,1.1552042857142857,0.01,-0.4661906003982086,0.21,-0.5261906003982086,SL,MomentumStrategy,2,london
BUY,16751,16755,1.1552395454706088,1.1543960714285715,0.01,-0.8434740420373288,0.21,-0.9034740420373288,SL,MomentumStrategy,2,london
SELL,16800,16809,1.1533926441812288,1.153804642857143,0.01,-0.411998675914127,0.21,-0.471998675914127,SL,MomentumStrategy,2,london
BUY,16942,16947,1.1563104824565176,1.155810357142857,0.01,-0.5001253136605044,0.21,-0.5601253136605044,SL,MomentumStrategy,2,newyork
SELL,17051,17064,1.1562636276979148,1.1570910714285714,0.01,-0.8274437306565742,0.21,-0.8874437306565741,SL,MomentumStrategy,2,newyork
BUY,17106,17134,1.1555846039682183,1.1560871428571429,0.01,0.5025388889245974,0.21,0.4425388889245974,SL,MomentumStrategy,2,newyork
SELL,17144,17151,1.1570538920016602,1.1576285714285715,0.01,-0.574679426911251,0.21,-0.634679426911251,SL,MomentumStrategy,2,newyork
SELL,17162,17173,1.1579718236146923,1.1584814285714287,0.01,-0.5096049567363536,0.21,-0.5696049567363537,SL,MomentumStrategy,2,newyork
BUY,17242,17269,1.1587140809643253,1.1594967857142857,0.01,0.7827047499604501,0.21,0.7227047499604502,SL,MomentumStrategy,2,newyork
BUY,18182,18197,1.165194806069012,1.1649157142857143,0.01,-0.27909178329776907,0.21,-0.33909178329776907,SL,MomentumStrategy,2,london
SELL,18361,18378,1.165048544282745,1.1644567857142858,0.01,0.5917585684591664,0.21,0.5317585684591664,SL,MomentumStrategy,2,newyork
BUY,18388,18409,1.1641535539188805,1.1644289285714287,0.01,0.27537465254812155,0.21,0.21537465254812155,SL,MomentumStrategy,2,newyork
BUY,18412,18416,1.163908038985112,1.1636007142857143,0.01,-0.3073246993976486,0.21,-0.3673246993976486,SL,MomentumStrategy,2,newyork
SELL,18462,18468,1.1634144259489028,1.1638625,0.01,-0.44807405109725806,0.21,-0.5080740510972581,SL,MomentumStrategy,2,newyork
BUY,18510,18516,1.163961036090968,1.1635460714285712,0.01,-0.4149646623967662,0.21,-0.4749646623967662,SL,MomentumStrategy,2,newyork
BUY,18529,18536,1.1634290855184513,1.1628046428571428,0.01,-0.6244426613084553,0.21,-0.6844426613084553,SL,MomentumStrategy,2,newyork
SELL,18553,18565,1.1635081514834795,1.164023214285714,0.01,-0.5150628022345671,0.21,-0.5750628022345672,SL,MomentumStrategy,2,newyork
SELL,18567,18576,1.1640016587405024,1.1644867857142858,0.01,-0.48512697378333414,0.21,-0.5451269737833342,SL,MomentumStrategy,2,newyork
SELL,18690,18706,1.165252951910071,1.1645692857142858,0.01,0.683666195785193,0.21,0.623666195785193,SL,MomentumStrategy,2,newyork
BUY,18750,18754,1.1653005776086798,1.1645578571428574,0.71,-52.733153073387214,14.909999999999998,-56.99315307338721,SL,MomentumStrategy,1,newyork
SELL,19572,19584,1.1634532617374667,1.1630492857142856,0.01,0.40397602318109627,0.21,0.34397602318109627,SL,MomentumStrategy,2,london
SELL,19675,19682,1.1604423138146833,1.1598692857142858,0.01,0.5730281003974991,0.21,0.513028100397499,SL,MomentumStrategy,2,london
SELL,19873,19877,1.1597073092036239,1.1599685714285712,0.01,-0.2612622249473784,0.21,-0.3212622249473784,SL,MomentumStrategy,2,newyork
BUY,19999,20005,1.159238792647019,1.1590978571428572,0.01,-0.14093550416172107,0.21,-0.20093550416172107,SL,MomentumStrategy,2,newyork
BUY,20018,20026,1.1586981694525376,1.1587082142857144,0.01,0.010044833176792167,0.21,-0.04995516682320783,SL,MomentumStrategy,2,newyork
SELL,20110,20114,1.1567699706943475,1.1572810714285713,0.01,-0.5111007342237794,0.21,-0.5711007342237795,SL,MomentumStrategy,2,newyork
SELL,20128,20149,1.1573460674059735,1.1570810714285715,0.01,0.26499597740192726,0.21,0.20499597740192727,SL,MomentumStrategy,2,newyork
BUY,20192,20209,1.1564206313919672,1.1567425,0.01,0.3218686080328492,0.21,0.2618686080328492,SL,MomentumStrategy,2,newyork
BUY,20986,21001,1.154778525928492,1.15485,0.9400000000000001,6.71856272175031,19.740000000000002,1.078562721750309,SL,MomentumStrategy,1,london
SELL,21054,21063,1.1552000777604274,1.1555625,0.01,-0.3624222395726129,0.21,-0.4224222395726129,SL,MomentumStrategy,2,london
SELL,21355,21359,1.1541230525252568,1.1548757142857142,0.01,-0.7526617604574071,0.21,-0.8126617604574071,SL,MomentumStrategy,2,newyork
SELL,21360,21369,1.154734551489428,1.1532400000000003,0.01,1.4945514894277867,0.21,1.4345514894277867,TP,MomentumStrategy,2,newyork
SELL,21430,21440,1.1526673580365725,1.1526903571428573,0.01,-0.0229991062847823,0.21,-0.0829991062847823,SL,MomentumStrategy,2,newyork
SELL,21461,21467,1.1518268744599962,1.1522325,0.01,-0.4056255400037845,0.21,-0.4656255400037845,SL,MomentumStrategy,2,newyork
SELL,21499,21502,1.151808031048494,1.1520189285714284,0.01,-0.21089752293446118,0.21,-0.2708975229344612,SL,MomentumStrategy,2,newyork
SELL,21514,21536,1.1520860686760686,1.152412142857143,0.01,-0.32607418107444275,0.21,-0.38607418107444275,SL,MomentumStrategy,2,newyork
BUY,21543,21551,1.1516015176836099,1.1517107142857144,0.01,0.10919660210451099,0.21,0.04919660210451099,SL,MomentumStrategy,2,newyork
BUY,21641,21648,1.1522750285948065,1.1520350000000001,0.9400000000000001,-22.562687911793944,19.740000000000002,-28.202687911793944,SL,MomentumStrategy,1,newyork
SELL,22527,22530,1.1447087921971497,1.1450835714285714,0.01,-0.3747792314217069,0.21,-0.4347792314217069,SL,MomentumStrategy,2,london
BUY,22712,22726,1.1460959738371195,1.1465260714285714,0.01,0.43009759145196114,0.21,0.37009759145196114,SL,MomentumStrategy,2,newyork
SELL,22760,22763,1.1470885450691868,1.1473553571428572,0.01,-0.26681207367040827,0.21,-0.32681207367040827,SL,MomentumStrategy,2,newyork
BUY,22802,22807,1.1477289360938911,1.1478914285714286,0.01,0.16249247753741258,0.21,0.10249247753741259,SL,MomentumStrategy,2,newyork
SELL,22885,22898,1.148233416723532,1.1464100000000002,0.01,1.8234167235318122,0.21,1.7634167235318121,TP,MomentumStrategy,2,newyork
SELL,22928,22951,1.1458096242937297,1.1445164285714287,0.01,1.2931957223010215,0.21,1.2331957223010215,SL,MomentumStrategy,2,newyork
BUY,23698,23706,1.1448578962583247,1.1448271428571428,2.0,-6.150680236371997,42.0,-18.150680236371997,SL,MeanReversionStrategy,0,asian
SELL,23866,23871,1.1428910995200399,1.1432103571428571,0.93,-29.69095892200513,19.53,-35.27095892200513,SL,MomentumStrategy,1,london
BUY,23896,23903,1.1428023474722648,1.142511785714286,0.93,-27.022243492039966,19.53,-32.60224349203997,SL,MomentumStrategy,1,london
SELL,23931,23936,1.1429107173273965,1.1431153571428572,0.01,-0.20463981546070542,0.21,-0.2646398154607054,SL,MomentumStrategy,2,london
