direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
BUY,1516,1526,1.1785769713399228,1.1783260714285713,0.9400000000000001,-23.584591667042965,19.740000000000002,-29.224591667042965,SL,MomentumStrategy,1,newyork
BUY,5811,5815,1.1604262505377612,1.160142142857143,0.92,-26.137906616869877,19.32,-31.657906616869877,SL,MomentumStrategy,1,newyork
BUY,8531,8536,1.1573087514659184,1.15718,0.89,-11.458880466727495,18.689999999999998,-16.798880466727496,SL,MomentumStrategy,1,newyork
BUY,17967,17975,1.1448661605369075,1.1448271428571428,1.98,-7.725500593403378,41.58,-19.605500593403377,SL,MeanReversionStrategy,0,asian
