direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
SELL,7984,7987,1.1807510104011538,1.1812242857142858,0.01,-0.47327531313201554,0.21,-0.5332753131320156,SL,MomentumStrategy,2,london
BUY,8018,8031,1.1816466395443181,1.1814839285714287,0.01,-0.16271097288944603,0.21,-0.22271097288944602,SL,MomentumStrategy,2,london
BUY,8288,8295,1.1802500500714705,1.1800350000000002,0.9400000000000001,-20.21470671821568,19.740000000000002,-25.85470671821568,SL,MomentumStrategy,1,newyork
SELL,8311,8334,1.1803911013198445,1.1800535714285714,0.01,0.33752989127311395,0.21,0.27752989127311395,SL,MomentumStrategy,2,newyork
SELL,8369,8373,1.1793232157777866,1.1799557142857142,0.01,-0.6324985079275702,0.21,-0.6924985079275703,SL,MomentumStrategy,2,newyork
SELL,8375,8379,1.1799367583910514,1.1802789285714286,0.01,-0.34217018037718816,0.21,-0.40217018037718816,SL,MomentumStrategy,2,newyork
SELL,8396,8399,1.1806364909516442,1.1813789285714285,0.01,-0.7424376197842086,0.21,-0.8024376197842087,SL,MomentumStrategy,2,newyork
BUY,8417,8419,1.1802254753515387,1.179699642857143,0.93,-48.90242197880479,19.53,-54.48242197880479,SL,MomentumStrategy,1,newyork
SELL,8462,8465,1.1812616511088976,1.1813660714285714,0.01,-0.10442031967383691,0.21,-0.1644203196738369,SL,MomentumStrategy,2,newyork
BUY,8471,8501,1.1808418327293857,1.18183,0.01,0.9881672706142375,0.21,0.9281672706142374,EOD,MomentumStrategy,2,newyork
SELL,8576,8605,1.1820725982307376,1.1817525,0.01,0.3200982307376421,0.21,0.2600982307376421,SL,MomentumStrategy,2,newyork
SELL,9442,9468,1.1717345434497166,1.1702400000000002,0.01,1.4945434497164456,0.21,1.4345434497164455,TP,MomentumStrategy,2,london
SELL,9482,9488,1.17091644306759,1.1716253571428572,0.01,-0.7089140752671864,0.21,-0.7689140752671864,SL,MomentumStrategy,2,london
SELL,9832,9836,1.1714385436601025,1.1719342857142858,0.01,-0.4957420541833457,0.21,-0.5557420541833458,SL,MomentumStrategy,2,newyork
SELL,9946,9954,1.1680668298753119,1.1680217857142856,0.01,0.04504416102624198,0.21,-0.014955838973758018,SL,MomentumStrategy,2,newyork
SELL,9962,9972,1.1684660272279122,1.1690025000000002,0.01,-0.5364727720880147,0.21,-0.5964727720880147,SL,MomentumStrategy,2,newyork
SELL,10943,10947,1.162315523832468,1.1628432142857144,0.01,-0.5276904532462989,0.21,-0.587690453246299,SL,MomentumStrategy,2,london
BUY,11123,11133,1.1592469999879929,1.1598192857142857,0.01,0.5722857262928649,0.21,0.5122857262928648,SL,MomentumStrategy,2,newyork
SELL,11230,11238,1.1595771525128113,1.1595035714285715,0.01,0.07358108423982657,0.21,0.013581084239826569,SL,MomentumStrategy,2,newyork
SELL,11331,11336,1.1564107692874503,1.15732,0.01,-0.909230712549558,0.21,-0.9692307125495581,SL,MomentumStrategy,2,newyork
BUY,11393,11399,1.1582971425960096,1.1583753571428572,0.01,0.07821454684764362,0.21,0.01821454684764362,SL,MomentumStrategy,2,newyork
SELL,11468,11479,1.1601362000044226,1.1593507142857142,0.01,0.7854857187084008,0.21,0.7254857187084007,SL,MomentumStrategy,2,newyork
BUY,11536,11543,1.1616364524035983,1.1613514285714286,0.01,-0.2850238321696619,0.21,-0.34502383216966187,SL,MomentumStrategy,2,newyork
BUY,12314,12318,1.1619866050121952,1.1613914285714286,0.01,-0.595176440766565,0.21,-0.655176440766565,SL,MomentumStrategy,2,london
BUY,12319,12321,1.1614707726524032,1.1607989285714286,0.01,-0.6718440809745374,0.21,-0.7318440809745375,SL,MomentumStrategy,2,london
SELL,12390,12392,1.1603716129562012,1.1611814285714284,0.01,-0.809815615227194,0.21,-0.8698156152271941,SL,MomentumStrategy,2,london
BUY,12433,12445,1.1609155491421794,1.1626100000000001,0.8300000000000001,140.63942119911957,17.43,135.65942119911958,TP,MomentumStrategy,1,london
SELL,12562,12566,1.1642378545142833,1.164704642857143,0.01,-0.46678834285973636,0.21,-0.5267883428597364,SL,MomentumStrategy,2,newyork
BUY,12642,12648,1.1639788183813238,1.164039642857143,0.01,0.060824475819121204,0.21,0.0008244758191212065,SL,MomentumStrategy,2,newyork
BUY,12671,12672,1.16397073389404,1.1630800000000001,0.01,-0.8907338940398191,0.21,-0.9507338940398191,SL,MomentumStrategy,2,newyork
BUY,12674,12680,1.1633377719332647,1.1627014285714286,0.5700000000000001,-36.271571624660886,11.97,-39.69157162466089,SL,MomentumStrategy,1,newyork
SELL,12698,12704,1.163925218404947,1.1637489285714286,0.01,0.17628983351825056,0.21,0.11628983351825056,SL,MomentumStrategy,2,newyork
SELL,12758,12763,1.163139272620513,1.1636639285714288,0.01,-0.5246559509157755,0.21,-0.5846559509157756,SL,MomentumStrategy,2,newyork
SELL,12765,12788,1.1636620574073704,1.1635935714285714,0.01,0.06848597879893781,0.21,0.00848597879893781,SL,MomentumStrategy,2,newyork
SELL,12837,12859,1.163781755991675,1.1638632142857144,0.01,-0.08145829403938265,0.21,-0.14145829403938265,SL,MomentumStrategy,2,newyork
SELL,12862,12876,1.1641126686246155,1.1636910714285713,0.01,0.42159719604417667,0.21,0.36159719604417667,SL,MomentumStrategy,2,newyork
SELL,12906,12917,1.1632669315932918,1.1633414285714287,0.01,-0.0744969781369953,0.21,-0.1344969781369953,SL,MomentumStrategy,2,newyork
BUY,13714,13740,1.1602181370804263,1.1613510714285713,0.01,1.1329343481449872,0.21,1.0729343481449871,SL,MomentumStrategy,2,london
SELL,13799,13803,1.1590757707004888,1.1597371428571428,0.01,-0.661372156653961,0.21,-0.721372156653961,SL,MomentumStrategy,2,london
BUY,13857,13870,1.1618098911441803,1.1617428571428574,0.01,-0.0670340013229076,0.21,-0.1270340013229076,SL,MomentumStrategy,2,london
SELL,14016,14028,1.1615650299747429,1.1619885714285714,0.01,-0.42354145382850206,0.21,-0.48354145382850205,SL,MomentumStrategy,2,newyork
BUY,14048,14058,1.161295966037958,1.1617867857142856,0.01,0.4908196763275807,0.21,0.4308196763275807,SL,MomentumStrategy,2,newyork
SELL,14121,14127,1.160415123119675,1.1607828571428571,0.01,-0.3677340231820203,0.21,-0.4277340231820203,SL,MomentumStrategy,2,newyork
SELL,14151,14158,1.1605995236853162,1.1599382142857142,0.01,0.6613093996019614,0.21,0.6013093996019614,SL,MomentumStrategy,2,newyork
SELL,14236,14238,1.1582104545293912,1.1585596428571427,0.01,-0.3491883277515484,0.21,-0.4091883277515484,SL,MomentumStrategy,2,newyork
SELL,14278,14291,1.1576326441812288,1.1578160714285712,0.01,-0.1834272473424381,0.21,-0.2434272473424381,SL,MomentumStrategy,2,newyork
SELL,14295,14299,1.1581195175434824,1.1586578571428572,0.01,-0.5383395993747708,0.21,-0.5983395993747709,SL,MomentumStrategy,2,newyork
SELL,15236,15258,1.1612236276979149,1.1597299999999997,0.01,1.4936276979151675,0.21,1.4336276979151674,TP,MomentumStrategy,2,london
BUY,15547,15550,1.1564346039682183,1.1553799999999999,0.01,-1.0546039682184372,0.21,-1.1146039682184372,SL,MomentumStrategy,2,newyork
SELL,15587,15594,1.15654389200166,1.15611,0.01,0.43389200165999675,0.21,0.37389200165999675,SL,MomentumStrategy,2,newyork
SELL,15680,15690,1.1592118236146922,1.1594846428571428,0.01,-0.27281924245059486,0.21,-0.33281924245059485,SL,MomentumStrategy,2,newyork
BUY,15744,15760,1.1600140809643253,1.160097142857143,0.01,0.08306189281759302,0.21,0.02306189281759302,SL,MomentumStrategy,2,newyork
SELL,15787,15796,1.159965193930988,1.1600671428571427,0.01,-0.10194892615467133,0.21,-0.16194892615467132,SL,MomentumStrategy,2,newyork
BUY,16594,16607,1.155681455717255,1.1558642857142856,0.01,0.18282999703056468,0.21,0.12282999703056469,SL,MomentumStrategy,2,london
SELL,16665,16668,1.1553464460811194,1.1561357142857143,0.01,-0.7892682045949062,0.21,-0.8492682045949063,SL,MomentumStrategy,2,london
SELL,16670,16682,1.1558619610148881,1.1561128571428572,0.01,-0.2508961279690247,0.21,-0.3108961279690247,SL,MomentumStrategy,2,london
BUY,16700,16703,1.1556455740510971,1.1552042857142857,0.01,-0.44128833681145174,0.21,-0.5012883368114518,SL,MomentumStrategy,2,london
BUY,16704,16708,1.155271036090968,1.1543960714285715,0.01,-0.8749646623964492,0.21,-0.9349646623964492,SL,MomentumStrategy,2,london
SELL,16753,16762,1.1533609144815486,1.153804642857143,0.01,-0.4437283755942545,0.21,-0.5037283755942545,SL,MomentumStrategy,2,london
BUY,16895,16900,1.1563318485165206,1.155810357142857,0.01,-0.5214913736635296,0.21,-0.5814913736635297,SL,MomentumStrategy,2,newyork
SELL,17004,17017,1.1562816587405023,1.1570910714285714,0.01,-0.809412688069111,0.21,-0.8694126880691111,SL,MomentumStrategy,2,newyork
BUY,17059,17087,1.155577048089929,1.1560871428571429,0.01,0.5100947672138645,0.21,0.4500947672138645,SL,MomentumStrategy,2,newyork
SELL,17097,17104,1.1570694223913203,1.1576285714285715,0.01,-0.5591490372511831,0.21,-0.6191490372511832,SL,MomentumStrategy,2,newyork
SELL,17115,17126,1.1579532617374666,1.1584814285714287,0.01,-0.5281668339620627,0.21,-0.5881668339620627,SL,MomentumStrategy,2,newyork
BUY,17196,17222,1.1591076861853167,1.1594967857142857,0.01,0.3890995289690391,0.21,0.3290995289690391,SL,MomentumStrategy,2,newyork
BUY,18135,18150,1.165192690796376,1.1649157142857143,0.01,-0.2769765106618305,0.21,-0.3369765106618305,SL,MomentumStrategy,2,london
SELL,18314,18331,1.165031207352981,1.1644567857142858,0.01,0.574421638695144,0.21,0.5144216386951439,SL,MomentumStrategy,2,newyork
BUY,18341,18362,1.1641181694525375,1.1644289285714287,0.01,0.31075911889111296,0.21,0.25075911889111296,SL,MomentumStrategy,2,newyork
BUY,18365,18369,1.1638900293056527,1.1636007142857143,0.66,-19.094791315930504,13.86,-23.054791315930505,SL,MomentumStrategy,1,newyork
SELL,18415,18421,1.1634060674059734,1.1638625,0.01,-0.4564325940266123,0.21,-0.5164325940266123,SL,MomentumStrategy,2,newyork
BUY,18463,18469,1.1639706313919673,1.1635460714285712,0.52,-22.07711809659596,10.920000000000002,-25.19711809659596,SL,MomentumStrategy,1,newyork
BUY,18482,18489,1.1634385259284918,1.1628046428571428,0.01,-0.6338830713490395,0.21,-0.6938830713490396,SL,MomentumStrategy,2,newyork
SELL,18506,18518,1.1635200777604275,1.164023214285714,0.01,-0.5031365252865516,0.21,-0.5631365252865517,SL,MomentumStrategy,2,newyork
SELL,18520,18529,1.1639830525252568,1.1644867857142858,0.01,-0.5037331890289654,0.21,-0.5637331890289654,SL,MomentumStrategy,2,newyork
SELL,18643,18659,1.165254551489428,1.1645692857142858,0.01,0.6852657751421631,0.21,0.6252657751421631,SL,MomentumStrategy,2,newyork
BUY,18703,18707,1.1653026419634274,1.1645578571428574,0.7000000000000001,-52.13493743989606,14.700000000000003,-56.334937439896066,SL,MomentumStrategy,1,newyork
SELL,19456,19461,1.1634768744599964,1.1637732142857142,1.23,-36.449798563296994,25.83,-43.829798563297,SL,MomentumStrategy,0,london
SELL,19525,19537,1.163448031048494,1.1630492857142856,0.01,0.39874533420847236,0.21,0.33874533420847236,SL,MomentumStrategy,2,london
SELL,19628,19635,1.1604260686760683,1.1598692857142858,0.01,0.5567829617825204,0.21,0.4967829617825204,SL,MomentumStrategy,2,london
SELL,19826,19830,1.15972848231639,1.1599685714285712,0.01,-0.24008911218120765,0.21,-0.30008911218120765,SL,MomentumStrategy,2,newyork
BUY,19952,19958,1.1591950285948063,1.1590978571428572,0.01,-0.09717145194909627,0.21,-0.15717145194909626,SL,MomentumStrategy,2,newyork
BUY,19971,19979,1.1587012078028502,1.1587082142857144,0.01,0.00700648286411365,0.21,-0.05299351713588635,SL,MomentumStrategy,2,newyork
SELL,20063,20067,1.1567940261628806,1.1572810714285713,0.01,-0.4870452656906554,0.21,-0.5470452656906555,SL,MomentumStrategy,2,newyork
SELL,20081,20102,1.1573085450691867,1.1570810714285715,0.01,0.22747364061515007,0.21,0.16747364061515008,SL,MomentumStrategy,2,newyork
BUY,20131,20138,1.1573289360938912,1.1573003571428573,0.01,-0.02857895103391961,0.21,-0.0885789510339196,SL,MomentumStrategy,2,newyork
BUY,20939,20954,1.154776583276468,1.15485,0.01,0.07341672353189388,0.21,0.013416723531893882,SL,MomentumStrategy,2,london
SELL,21007,21016,1.1551996242937297,1.1555625,0.01,-0.36287570627036025,0.21,-0.42287570627036025,SL,MomentumStrategy,2,london
SELL,21308,21312,1.1541521037416753,1.1548757142857142,0.01,-0.7236105440389108,0.21,-0.7836105440389107,SL,MomentumStrategy,2,newyork
SELL,21313,21322,1.1547210995200399,1.1532400000000003,0.01,1.4810995200396082,0.21,1.4210995200396082,TP,MomentumStrategy,2,newyork
SELL,21383,21393,1.152627652527735,1.1526903571428573,0.01,-0.06270461512225545,0.21,-0.12270461512225544,SL,MomentumStrategy,2,newyork
SELL,21414,21420,1.1518607173273965,1.1522325,0.01,-0.3717826726035156,0.21,-0.4317826726035156,SL,MomentumStrategy,2,newyork
SELL,21452,21455,1.151810700476834,1.1520189285714284,0.01,-0.20822809459430935,0.21,-0.26822809459430935,SL,MomentumStrategy,2,newyork
SELL,21467,21489,1.1521215393740767,1.152412142857143,0.01,-0.29060348306630956,0.21,-0.35060348306630956,SL,MomentumStrategy,2,newyork
BUY,21594,21601,1.152313030108263,1.1520350000000001,0.92,-25.578769960175052,19.32,-31.09876996017505,SL,MomentumStrategy,1,newyork
SELL,22480,22483,1.1446867082785346,1.1450835714285714,0.01,-0.39686315003684136,0.21,-0.45686315003684136,SL,MomentumStrategy,2,london
SELL,22713,22716,1.147128580426775,1.1473553571428572,0.01,-0.22677671608217764,0.21,-0.28677671608217764,SL,MomentumStrategy,2,newyork
BUY,22755,22760,1.147708764118905,1.1478914285714286,0.01,0.18266445252357322,0.21,0.12266445252357322,SL,MomentumStrategy,2,newyork
SELL,22838,22848,1.148247509820325,1.1467500000000002,0.01,1.497509820324927,0.21,1.437509820324927,TP,MomentumStrategy,2,newyork
SELL,22881,22901,1.145811747168553,1.1442999999999997,0.01,1.5117471685532902,0.21,1.4517471685532901,TP,MomentumStrategy,2,newyork
SELL,22977,22985,1.1442713783479457,1.1443417857142857,0.01,-0.07040736634000844,0.21,-0.13040736634000843,SL,MomentumStrategy,2,newyork
BUY,23651,23659,1.14487615689701,1.1448271428571428,1.96,-9.606751813977965,41.16,-21.366751813977963,SL,MeanReversionStrategy,0,asian
SELL,23819,23824,1.142924410089728,1.1432103571428571,0.92,-26.307128887879117,19.32,-31.827128887879116,SL,MomentumStrategy,1,london
BUY,23849,23856,1.1427819648044388,1.142511785714286,0.91,-24.58629720391592,19.11,-30.04629720391592,SL,MomentumStrategy,1,london
SELL,23884,23889,1.1428785034465454,1.1431153571428572,0.01,-0.23685369631176734,0.21,-0.29685369631176733,SL,MomentumStrategy,2,london
