direction,entry_bar,exit_bar,entry_price,exit_price,lots,gross_pnl,costs,net_pnl,exit_reason,strategy,regime,session
BUY,952,953,1.1614369713399229,1.16099,0.01,-0.44697133992288585,0.21,-0.5069713399228859,SL,MomentumStrategy,1,london
SELL,981,982,1.161063749462239,1.16151,0.01,-0.4462505377611503,0.21,-0.5062505377611504,SL,MomentumStrategy,1,london
BUY,1018,1019,1.1610687514659184,1.16064,0.01,-0.42875146591847546,0.21,-0.48875146591847546,SL,MomentumStrategy,1,london
BUY,1020,1021,1.1610261605369077,1.16058,0.01,-0.44616053690771373,0.21,-0.5061605369077138,SL,MomentumStrategy,1,london
BUY,1022,1023,1.1610818235607083,1.16063,0.01,-0.45182356070827545,0.21,-0.5118235607082755,SL,MomentumStrategy,1,london
SELL,1079,1080,1.1578811650256289,1.15841,0.01,-0.5288349743710619,0.21,-0.5888349743710619,SL,MomentumStrategy,1,london
SELL,3022,3023,1.1585303910216147,1.15906,0.01,-0.5296089783852764,0.21,-0.5896089783852765,SL,MomentumStrategy,1,newyork
SELL,3024,3025,1.1583406530583684,1.15879,0.01,-0.44934694163156763,0.21,-0.5093469416315677,SL,MomentumStrategy,1,newyork
SELL,3026,3027,1.1581939039090157,1.15868,0.01,-0.4860960909842671,0.21,-0.5460960909842671,SL,MomentumStrategy,1,newyork
SELL,3029,3030,1.158243510139028,1.15872,0.01,-0.47648986097192925,0.21,-0.5364898609719293,SL,MomentumStrategy,1,newyork
SELL,3032,3033,1.1581740681012598,1.15864,0.01,-0.46593189874011287,0.21,-0.5259318987401129,SL,MomentumStrategy,1,newyork
SELL,3034,3035,1.1579897322355948,1.15846,0.01,-0.4702677644052855,0.21,-0.5302677644052856,SL,MomentumStrategy,1,newyork
SELL,3046,3047,1.1582836732015158,1.15865,0.01,-0.36632679848414007,0.21,-0.42632679848414007,SL,MomentumStrategy,1,newyork
SELL,3049,3050,1.1583350581174656,1.15801,0.01,0.3250581174656375,0.21,0.2650581174656375,TP,MomentumStrategy,1,newyork
SELL,3062,3063,1.158112505778111,1.15778,0.01,0.3325057781109475,0.21,0.2725057781109475,TP,MomentumStrategy,1,newyork
SELL,3064,3065,1.1582377529259698,1.15787,0.01,0.3677529259697998,0.21,0.3077529259697998,TP,MomentumStrategy,1,newyork
BUY,3793,3794,1.162326022031102,1.16198,0.01,-0.34602203110201124,0.21,-0.40602203110201124,SL,MomentumStrategy,1,london
BUY,3805,3806,1.1627944632841938,1.16245,0.01,-0.3444632841937967,0.21,-0.4044632841937967,SL,MomentumStrategy,1,london
BUY,3807,3808,1.162955471522834,1.16252,0.01,-0.4354715228340744,0.21,-0.4954715228340744,SL,MomentumStrategy,1,london
BUY,3814,3815,1.162835324937984,1.16252,0.01,-0.3153249379839185,0.21,-0.37532493798391847,SL,MomentumStrategy,1,london
BUY,3817,3818,1.1630652909625916,1.16274,0.01,-0.3252909625914846,0.21,-0.3852909625914846,SL,MomentumStrategy,1,london
BUY,3819,3820,1.1629399069697495,1.16262,0.01,-0.31990696974948385,0.21,-0.37990696974948385,SL,MomentumStrategy,1,london
BUY,3828,3829,1.163432012525826,1.163,0.01,-0.43201252582592,0.21,-0.49201252582592,SL,MomentumStrategy,1,london
BUY,4291,4292,1.1637727739749906,1.16326,0.01,-0.5127739749906102,0.21,-0.5727739749906102,SL,MomentumStrategy,1,newyork
BUY,4294,4295,1.1638328606536104,1.16333,0.01,-0.5028606536103819,0.21,-0.562860653610382,SL,MomentumStrategy,1,newyork
BUY,4367,4368,1.1649718297272555,1.16449,0.01,-0.48182972725552276,0.21,-0.5418297272555228,SL,MomentumStrategy,1,newyork
SELL,4501,4502,1.164300362707831,1.16485,0.01,-0.5496372921689474,0.21,-0.6096372921689475,SL,MomentumStrategy,1,newyork
BUY,5231,5232,1.1634998358188415,1.16313,0.01,-0.36983581884153516,0.21,-0.42983581884153516,SL,MomentumStrategy,1,london
BUY,5233,5234,1.1636673747183175,1.1633,0.01,-0.36737471831749247,0.21,-0.42737471831749246,SL,MomentumStrategy,1,london
BUY,5245,5246,1.1639151863015684,1.16356,0.01,-0.35518630156849973,0.21,-0.4151863015684997,SL,MomentumStrategy,1,london
BUY,5269,5270,1.1638953564136638,1.16353,0.01,-0.3653564136638643,0.21,-0.4253564136638643,SL,MomentumStrategy,1,london
SELL,5370,5371,1.1613685134106653,1.16185,0.01,-0.4814865893347786,0.21,-0.5414865893347787,SL,MomentumStrategy,1,london
SELL,5376,5377,1.1613181885954273,1.16183,0.01,-0.5118114045725708,0.21,-0.5718114045725708,SL,MomentumStrategy,1,london
SELL,5379,5380,1.161456344211801,1.16196,0.01,-0.5036557881989978,0.21,-0.5636557881989979,SL,MomentumStrategy,1,london
SELL,5829,5830,1.1566260732811395,1.15709,0.01,-0.46392671886041903,0.21,-0.5239267188604191,SL,MomentumStrategy,1,newyork
SELL,5832,5833,1.1564573979684363,1.15693,0.01,-0.47260203156374025,0.21,-0.5326020315637403,SL,MomentumStrategy,1,newyork
SELL,5837,5838,1.1564135297667875,1.15596,0.01,0.4535297667873639,0.21,0.3935297667873639,TP,MomentumStrategy,1,newyork
SELL,5839,5840,1.156704074012382,1.15713,0.01,-0.4259259876180366,0.21,-0.48592598761803657,SL,MomentumStrategy,1,newyork
BUY,5868,5869,1.1572280853450156,1.15674,0.01,-0.4880853450155431,0.21,-0.5480853450155432,SL,MomentumStrategy,1,newyork
